date,open,high,low,close,volume
2020-08-11,98.41038027698349,100.9032960622864,98.51355558651862,99.6918592108446,201832
2020-08-12,95.26648435587245,100.37227789789753,97.76410504606208,98.75533063795247,816078
2020-08-13,100.65850448254191,102.4056729100426,99.81734207206932,100.92971620105506,723922
2020-08-14,101.34157425446358,101.7352939426051,100.39660869903507,101.05955492522305,557489
2020-08-15,100.22027910252085,99.93648649410204,98.06686355035056,98.9045358164596,984060
2020-08-16,97.53538247127399,98.21491310613406,96.80773520285315,97.49967318462262,409770
2020-08-17,99.82514691536616,99.41741408721235,97.40015906401047,98.83393140080764,966458
2020-08-18,96.9585820831899,98.840009377866,96.4730804824302,97.40072443871196,975875
2020-08-19,97.49336552677791,98.21580315407928,97.47980328629052,97.82330295494597,601513
2020-08-20,98.94453608009826,98.45404936932889,97.28754607119518,97.91250335705789,464770
2020-08-21,94.26280596457607,97.07774158092032,96.06527195840394,96.644785329352,766419
2020-08-22,100.89203267698609,101.13605116282639,100.11956481596029,100.87893472870184,483207
2020-08-23,101.75743357674567,103.2625117610221,101.12516749959464,102.16605832239998,308851
2020-08-24,99.44562780409824,99.66160906157468,97.19639703211173,98.11072232300985,63272
2020-08-25,97.95706616655194,99.37101058670486,96.51749504228991,98.47726868980314,428437
2020-08-26,97.6844680042987,97.4226013048031,95.93125990069329,97.18243813582725,126162
2020-08-27,99.76442464642201,100.25716502293731,97.60275334570886,98.85347311687332,404879
2020-08-28,95.84667664099906,99.09203165708593,97.12540922085545,97.29895697514068,130628
2020-08-29,96.94064320075728,97.7330247177678,96.28216870040104,97.07593823513537,809072
2020-08-30,97.63807982531982,98.80732343258052,97.31934890450108,98.06134833247872,797753
2020-08-31,100.71823134661769,101.02906457783412,99.16848786965183,99.77407600331172,417061
2020-09-01,98.06500701200441,99.17141417599133,96.8229244763628,97.40742715964727,879956
2020-09-02,96.53230252617863,97.47403304017773,96.66511587346491,96.75794401586715,767716
2020-09-03,94.83933138659472,96.16310153579595,95.4961780539021,95.84320078741857,120523
2020-09-04,95.58108032882102,95.843651790339,93.23957203039316,94.59900389541286,456055
2020-09-05,97.93257918840015,99.37040580567883,97.08891676643236,97.99887815050462,23370
2020-09-06,97.19696748772768,99.78684385105261,98.05805021520733,98.79585647679865,425291
2020-09-07,94.85937762312774,97.03012108779582,95.37485602536121,96.33560555995751,772523
2020-09-08,98.54980069597833,99.58944114444512,96.56646496250124,98.12039305425392,690063
2020-09-09,101.06846962936186,103.66860374665315,101.34866978395107,102.37457074271452,795858
2020-09-10,106.45403855690286,105.15406862022888,103.1830324516756,104.5105114501675,377866
2020-09-11,100.43245087937375,102.42118742133222,100.79780565085746,101.38247593490752,554598
2020-09-12,100.40499593713194,100.73081831180187,99.71187335222858,100.40535812471876,140602
2020-09-13,103.1458134583444,104.36494811735916,101.76987111209898,102.98195684202271,635811
2020-09-14,100.79410786833793,102.41689700157255,99.5584824882683,101.53467921614605,430509
2020-09-15,100.1454745734145,103.2411808541787,100.68322245018017,102.43995231548799,551366
2020-09-16,104.23798561697961,105.06267213207225,102.69580039279653,104.0393795418439,924482
2020-09-17,101.35913031242272,103.17026910710281,101.02978981696701,102.12840227964553,983274
2020-09-18,102.12576726010599,103.48340409663645,100.27222749560534,102.00689003439946,615015
2020-09-19,95.48708036328784,96.84262731726669,94.26812117974194,95.60403378379822,454684
2020-09-20,93.9118628504643,94.52865237664835,93.5277208092063,93.66525044356186,668235
2020-09-21,94.64886464942312,94.48108310591303,92.75246968361249,93.19330624473511,77218
2020-09-22,90.39992462539983,91.987476932135,89.83374272196437,90.89638524076791,734603
2020-09-23,93.47266011604556,94.65177951164544,93.81293349813872,93.91296603704473,870057
2020-09-24,89.74455483963949,92.12057862408032,90.76178529085372,91.2648421180038,661207
2020-09-25,90.28858098630168,91.30276096095436,89.87704723945144,90.46515444912356,797964
2020-09-26,91.0737736474034,91.83817455368906,89.91116699920083,90.70201331515639,439478
2020-09-27,92.90322363060586,94.11681794032135,92.55520704384722,93.35458828293136,534604
2020-09-28,91.08958159539473,91.44187450854189,89.93584478466663,90.711829868347,432318
2020-09-29,92.68201025533942,94.68925378179377,91.53521716820124,92.84682127875492,680211
2020-09-30,91.65646507677343,94.2308301765085,92.06031827933018,92.86582536714094,272935
2020-10-01,91.34472484038898,91.62493168841662,90.32514628793926,91.060629271337,234906
2020-10-02,91.7169466279353,93.08754499751181,91.60704362337994,91.906118953454,591062
2020-10-03,92.3860163645395,93.25007422411657,90.87742073414977,92.27274435381612,485475
2020-10-04,90.6547952945697,92.2619019510775,90.5660839974142,91.1716931021332,144877
2020-10-05,90.7006851202787,92.27474775753478,90.88229510160507,91.29906147263739,540360
2020-10-06,90.74080144120708,92.04306935225507,89.5956800955082,90.59819009854459,242476
2020-10-07,90.5947188839819,91.86907296409227,90.24427906361643,90.80411308889553,480380
2020-10-08,93.60118177120187,92.90617474796211,91.33642483646851,92.01459413841184,478240
2020-10-09,95.73874813210868,96.42485101286127,93.90756897648701,94.98011298917895,76931
2020-10-10,93.16261062120645,93.69227704396972,91.88230192358273,92.65762263114522,414268
2020-10-11,96.52436904169132,97.72167816586673,94.61140925662609,96.69598585240186,792063
2020-10-12,91.10947872084725,94.0694957274529,92.09840720720642,92.99354984630406,609370
2020-10-13,91.9629424049644,93.59540073168445,91.498156347751,92.71167720740064,802371
2020-10-14,93.20177827142338,94.75141562448222,93.78164965709196,93.80899777193609,7474
2020-10-15,94.0782593536836,95.00431294570843,93.80025467603001,94.33767322544277,784550
2020-10-16,93.13899737570405,93.75184768803234,92.74471683408582,93.17007844745535,651773
2020-10-17,93.39179561965707,93.2476476961838,92.29798983879296,92.78306913088026,103765
2020-10-18,92.12366799258811,92.15202248284518,90.7631114816483,91.87272173134468,102869
2020-10-19,91.84866010296575,91.3047349973802,89.4180601750129,90.79614825466591,619017
2020-10-20,92.06409438044967,93.19519429092986,91.26948428281887,92.35214253560554,776416
2020-10-21,93.25312264054915,93.99202140024774,92.18919156928368,93.01392529178058,479069
2020-10-22,92.0492324011199,92.52671375876416,91.10582656165556,91.73381098711917,692236
2020-10-23,93.62872904008049,93.5653347480352,91.94518361951006,93.39922260076382,589072
2020-10-24,95.1796775698776,95.65463008006554,92.06203935813552,93.97502094093603,820664
2020-10-25,96.28300921810906,96.98931200303831,94.49562967017756,95.5152819078343,797658
2020-10-26,95.44946878571102,97.90850920115741,95.30411108045388,96.7256703949868,241462
2020-10-27,95.02642076148601,96.9938892048925,94.02050495384259,95.13518986965617,579780
2020-10-28,94.06213399869682,94.55630356315059,92.77915530430437,94.07527977934998,618185
2020-10-29,97.54642358554564,97.34805973933545,95.09298166694741,95.49187664699262,167760
2020-10-30,96.34593711402668,97.16486536872111,95.93400938239299,96.66472886519895,50962
2020-10-31,95.67500989890618,97.705911114026,95.4670252429678,96.62432837186647,6909
2020-11-01,97.27585219314822,97.20297729061718,95.29565811918299,96.8513281928929,23362
2020-11-02,99.85188617951401,100.35897145061733,98.77095102189611,99.35809065765463,7629
2020-11-03,98.11703226144984,99.36095155716913,98.17312133471026,98.18946944494036,410998
2020-11-04,99.05110034772142,100.18567007537962,98.52436830455821,99.26975290110812,582140
2020-11-05,99.80730427892507,100.21072470697221,97.38108613946004,98.8691311818166,198683
2020-11-06,97.59934893385133,99.47275878519659,98.23482196398466,98.43962777963856,634603
2020-11-07,100.2837454218134,101.3702596368117,100.21271624784362,100.62683598292001,74134
2020-11-08,101.76763538691264,103.03489203216363,101.19903231164238,102.30180411604408,32633
2020-11-09,105.11731892828708,105.44128104881197,103.0003830491166,103.9798885448827,477998
2020-11-10,107.03522133306913,107.44894592003028,105.34596822990548,106.73051190843272,618679
2020-11-11,105.63820509977893,108.33182229749073,106.3635914672641,106.7753563422173,509789
2020-11-12,107.19765084528893,109.98580664982308,107.33511307400002,108.24164846490596,809354
2020-11-13,109.58732354269972,107.75023809231169,105.85348918507509,107.57205244344425,997811
2020-11-14,109.44456168700951,109.96777995363162,107.83481027189013,108.27174295117752,740846
2020-11-15,108.89908570645856,110.18272427732438,106.11292920128369,107.99029309093378,12432
2020-11-16,108.21324006415611,109.41832278493224,107.69546151662428,108.19998887538537,182897
2020-11-17,111.14731608260853,110.91854566033305,107.93563040725606,109.49560419423041,224933
2020-11-18,106.52978484308483,109.35406039804012,106.84204316157779,107.71835432002905,551848
2020-11-19,113.16752065323425,113.29027861435148,111.84154707653083,112.32177418449334,366707
2020-11-20,109.59642984314775,111.28557994270237,109.2570649755623,110.08440484464039,630082
2020-11-21,107.17591826274379,107.81176100948738,106.07615912326474,107.44333755232616,248451
2020-11-22,110.75909355865194,111.13684068574501,108.86516664175045,109.9610083644414,21537
2020-11-23,111.55552855810417,113.11129934183393,109.9739919637357,111.71590512830736,29343
2020-11-24,112.62739821356843,114.54225772067092,111.17588731949498,113.11912689922316,410341
2020-11-25,113.98245326165234,116.30537135447396,114.08173686176184,114.54965463744797,722553
2020-11-26,112.24680585606968,115.22315888056787,114.09573456082623,114.52160080127707,459176
2020-11-27,113.34331862809807,113.31012773189772,112.09382955976957,112.48483033186916,577696
2020-11-28,111.52147281882135,114.8497485088527,112.03543887546675,112.65549692957538,908441
